NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
08/01/2025,26050,26250,25950,26250,200,0.007677543186180413,12957600
07/01/2025,26150,26400,26050,26050,0,0,14399600
06/01/2025,26600,26700,26050,26050,-550,-0.020676691729323293,15250500
03/01/2025,26900,27000,26600,26600,-400,-0.014814814814814836,13200100
02/01/2025,26700,27050,26700,27000,350,0.013133208255159401,14961200
31/12/2024,26750,26750,26600,26650,-100,-0.0037383177570093906,10247400
30/12/2024,26800,26850,26650,26750,-100,-0.003724394785847296,12168200
27/12/2024,27000,27000,26800,26850,-150,-0.005555555555555536,11389200
26/12/2024,27150,27200,26850,27000,-150,-0.0055248618784530246,9975100
25/12/2024,26750,27150,26750,27150,450,0.016853932584269593,17144300
24/12/2024,26900,26900,26600,26700,-300,-0.011111111111111072,13462400
23/12/2024,26750,27050,26750,27000,300,0.011235955056179803,12898800
20/12/2024,26850,26950,26700,26700,-150,-0.005586592178770999,13746900
19/12/2024,27000,27150,26800,26850,-500,-0.018281535648994485,30331800
18/12/2024,27000,27350,26950,27350,350,0.012962962962963065,12794200
17/12/2024,27000,27100,26850,27000,0,0,10809400
16/12/2024,27200,27350,26850,27000,-200,-0.007352941176470562,16652700
13/12/2024,27300,27400,27100,27200,-300,-0.010909090909090868,17265900
12/12/2024,27750,27900,27350,27500,-250,-0.009009009009009028,20965100
11/12/2024,27900,28150,27600,27750,-150,-0.005376344086021501,17031500
10/12/2024,27700,28200,27600,27900,250,0.009041591320072317,32689300
09/12/2024,27650,27900,27500,27650,50,0.0018115942028984477,15948700
06/12/2024,27850,27900,27500,27600,-250,-0.008976660682226245,23751300
05/12/2024,26700,27850,26400,27850,1150,0.04307116104868913,44746700
04/12/2024,26850,26850,26650,26700,-300,-0.011111111111111072,12508500
03/12/2024,26850,27000,26600,27000,100,0.0037174721189590088,15812100
02/12/2024,26950,27150,26750,26900,150,0.005607476635514086,18575600
29/11/2024,26450,26750,26300,26750,350,0.01325757575757569,13877300
28/11/2024,26450,26750,26300,26400,100,0.0038022813688212143,14131000
27/11/2024,26350,26450,26100,26300,-50,-0.00189753320683117,7966600
26/11/2024,26300,26500,26200,26350,50,0.0019011406844107182,13180700
25/11/2024,26100,26300,26050,26300,200,0.00766283524904221,12830400
22/11/2024,25900,26250,25850,26100,250,0.009671179883945946,17266400
21/11/2024,25650,25950,25550,25850,250,0.009765625,12777100
20/11/2024,25400,26000,25250,25600,150,0.005893909626718985,22750500
19/11/2024,25850,26000,25450,25450,-350,-0.013565891472868241,15842800
18/11/2024,26000,26050,25500,25800,-100,-0.0038610038610038533,20599400
15/11/2024,26300,26350,25900,25900,-400,-0.01520912547528519,27604300
14/11/2024,27050,27100,26300,26300,-750,-0.027726432532347522,26564300
13/11/2024,27200,27400,26850,27050,-450,-0.016363636363636358,22287600
12/11/2024,27750,27900,27300,27500,-200,-0.0072202166064981865,23963200
11/11/2024,27050,27700,26950,27700,700,0.025925925925925908,40877500
08/11/2024,27200,27500,27000,27000,50,0.0018552875695732052,24762900
07/11/2024,27100,27300,26950,26950,0,0,15984800
06/11/2024,26650,27150,26550,26950,450,0.016981132075471805,20992000
05/11/2024,26300,26550,26200,26500,200,0.0076045627376426506,8094800
04/11/2024,26550,26550,26150,26300,-250,-0.00941619585687381,18309700
01/11/2024,26800,26850,26450,26550,-350,-0.013011152416356864,13201400
31/10/2024,27050,27050,26800,26900,-100,-0.0037037037037036535,13325100
30/10/2024,27050,27100,26800,27000,-50,-0.001848428835489857,11066500
29/10/2024,26800,27150,26700,27050,300,0.01121495327102795,15733100
28/10/2024,26500,26950,26500,26750,300,0.011342155009451904,11933000
25/10/2024,26600,26650,26450,26450,0,0,9445600
24/10/2024,26500,26700,26350,26450,0,0,15898900
23/10/2024,26650,26700,26350,26450,-200,-0.007504690431519689,13607700
22/10/2024,26650,26850,26500,26650,-100,-0.0037383177570093906,18315000
21/10/2024,26950,27050,26700,26750,-200,-0.007421150278293154,13894500
18/10/2024,27250,27300,26950,26950,-300,-0.011009174311926606,16242400
